pointer,MG693176,MN832787,MT734809,MZ218053,MZ218054
6440,26.5060241,24.48979592,19.19191919,19.27710843,19.27710843
6441,26.5060241,25.51020408,19.19191919,19.27710843,19.27710843
6442,25.30120482,24.48979592,18.18181818,18.07228916,18.07228916
6443,24.09638554,23.46938776,19.19191919,18.07228916,18.07228916
6444,24.09638554,23.46938776,20.2020202,18.07228916,18.07228916
6445,24.09638554,23.46938776,20.2020202,18.07228916,18.07228916
6446,24.09638554,24.48979592,21.21212121,18.07228916,18.07228916
6447,25.30120482,25.51020408,21.21212121,19.27710843,19.27710843
6448,26.5060241,25.51020408,21.21212121,19.27710843,19.27710843
6449,26.5060241,25.51020408,21.21212121,19.27710843,19.27710843
6450,26.5060241,25.51020408,21.21212121,19.27710843,19.27710843
6451,27.71084337,26.53061224,21.21212121,20.48192771,20.48192771
6452,26.5060241,25.51020408,20.2020202,20.48192771,20.48192771
6453,26.5060241,25.51020408,20.2020202,20.48192771,20.48192771
6454,26.5060241,25.51020408,20.2020202,20.48192771,20.48192771
6455,26.5060241,26.53061224,20.2020202,21.68674699,21.68674699
6456,26.5060241,26.53061224,20.2020202,21.68674699,21.68674699
6457,26.5060241,26.53061224,20.2020202,21.68674699,21.68674699
6458,25.30120482,26.53061224,20.2020202,20.48192771,20.48192771
6459,26.5060241,26.53061224,20.2020202,20.48192771,20.48192771
6460,26.5060241,26.53061224,20.2020202,20.48192771,20.48192771
6461,27.71084337,26.53061224,20.2020202,20.48192771,20.48192771
6462,27.71084337,25.51020408,20.2020202,20.48192771,20.48192771
6463,27.71084337,25.51020408,20.2020202,19.27710843,19.27710843
6464,27.71084337,25.51020408,20.2020202,18.07228916,18.07228916
6465,27.71084337,25.51020408,20.2020202,18.07228916,18.07228916
6466,27.71084337,24.48979592,20.2020202,18.07228916,18.07228916
6467,27.71084337,25.51020408,21.21212121,18.07228916,18.07228916
6468,27.71084337,26.53061224,22.22222222,16.86746988,16.86746988
6469,27.71084337,26.53061224,22.22222222,16.86746988,16.86746988
6470,26.5060241,26.53061224,22.22222222,15.6626506,15.6626506
6471,27.71084337,26.53061224,22.22222222,15.6626506,15.6626506
6472,28.91566265,27.55102041,22.22222222,15.6626506,15.6626506
6473,28.91566265,28.57142857,22.22222222,15.6626506,15.6626506
6474,30.12048193,28.57142857,22.22222222,15.6626506,15.6626506
6475,31.3253012,27.55102041,21.21212121,15.6626506,15.6626506
6476,30.12048193,26.53061224,20.2020202,15.6626506,15.6626506
6477,28.91566265,26.53061224,19.19191919,15.6626506,15.6626506
6478,28.57142857,27.27272727,19.19191919,15.47619048,15.47619048
6479,28.23529412,27,19.19191919,15.29411765,15.29411765
6480,27.90697674,27,19.19191919,15.11627907,15.11627907
6481,27.5862069,27,19.19191919,14.94252874,14.94252874
6482,27.27272727,27,20.2020202,14.77272727,14.77272727
6483,28.08988764,27,20.2020202,14.60674157,14.60674157
6484,28.88888889,27,20.2020202,14.44444444,14.44444444
6485,28.57142857,27,20.2020202,14.28571429,14.28571429
6486,29.34782609,28,21.21212121,15.2173913,15.2173913
6487,29.03225806,28,22.22222222,16.12903226,16.12903226
6488,28.72340426,28,23.23232323,17.0212766,15.95744681
6489,28.42105263,28,23.23232323,16.84210526,15.78947368
6490,28.125,28,23.23232323,16.66666667,15.625
6491,27.83505155,28,23.23232323,16.49484536,15.46391753
6492,28.57142857,29,24.24242424,17.34693878,16.32653061
6493,29.29292929,29,24.24242424,17.17171717,16.16161616
6494,28.28282828,29,24.24242424,18.18181818,17.17171717
6495,29.29292929,29,24.24242424,18.18181818,17.17171717
6496,29.29292929,29,24.24242424,19.19191919,18.18181818
6497,29.29292929,28,23.23232323,19.19191919,18.18181818
6498,29.29292929,28,23.23232323,18.18181818,17.17171717
6499,29.29292929,28,23.23232323,19.19191919,18.18181818
6500,30.3030303,29,23.23232323,20.2020202,19.19191919
6501,31.31313131,29,24.24242424,21.21212121,20.2020202
6502,31.31313131,30,25.25252525,21.21212121,20.2020202
6503,32.32323232,31,24.24242424,22.22222222,21.21212121
6504,32.32323232,31,24.24242424,22.22222222,21.21212121
6505,32.32323232,31,24.24242424,22.22222222,21.21212121
6506,32.32323232,30,23.23232323,22.22222222,21.21212121
6507,33.33333333,30,23.23232323,22.22222222,21.21212121
6508,34.34343434,30,23.23232323,22.22222222,21.21212121
6509,34.34343434,30,22.22222222,22.22222222,21.21212121
6510,33.33333333,31,22.22222222,22.22222222,21.21212121
6511,34.34343434,32,22.22222222,22.22222222,21.21212121
6512,34.34343434,32,22.22222222,22.22222222,21.21212121
6513,34.34343434,32,22.22222222,22.22222222,21.21212121
6514,35.35353535,32,21.21212121,22.22222222,21.21212121
6515,35.35353535,32,20.2020202,21.21212121,20.2020202
6516,36.36363636,31,20.2020202,20.2020202,19.19191919
6517,36.36363636,32,20.2020202,20.2020202,19.19191919
6518,36,32,20,20,19
6519,35,32,20,19,18
6520,35,32,20,19,18
6521,34,32,21,19,18
6522,35,32,21,19,18
6523,35,33,20,18,17
6524,34,32,20,18,17
6525,34,32,20,18,17
6526,33,31,20,17,16
6527,33,30,20,17,16
6528,33,31,20,16,15
6529,32,31,21,16,15
6530,32,32,22,16,15
6531,32,32,22,16,15
6532,31,32.32323232,21.21212121,15.15151515,14.14141414
6533,31,31.63265306,21.42857143,14.28571429,13.26530612
6534,30,31.95876289,21.64948454,14.43298969,13.40206186
6535,30,31.95876289,21.64948454,14.43298969,13.40206186
6536,29,32.98969072,22.68041237,13.40206186,12.37113402
6537,30,32.98969072,22.68041237,13.40206186,12.37113402
6538,29,32.98969072,22.68041237,14.43298969,13.40206186
6539,29,32.98969072,22.68041237,14.43298969,13.40206186
6540,29,34.02061856,22.68041237,14.43298969,13.40206186
6541,30,32.98969072,22.68041237,14.43298969,13.40206186
6542,30,32.98969072,22.68041237,14.43298969,13.40206186
6543,30,32.98969072,21.64948454,14.43298969,13.40206186
6544,31,34.02061856,21.64948454,15.46391753,14.43298969
6545,32,35.05154639,22.68041237,16.49484536,15.46391753
6546,33,34.02061856,22.68041237,17.5257732,16.49484536
6547,33,32.98969072,23.71134021,16.49484536,15.46391753
6548,32,32.98969072,23.71134021,16.49484536,15.46391753
6549,32,32.98969072,23.71134021,16.49484536,15.46391753
6550,32,34.02061856,23.71134021,16.49484536,15.46391753
6551,31,34.02061856,23.71134021,15.46391753,14.43298969
6552,31,34.02061856,23.71134021,15.46391753,14.43298969
6553,31,34.02061856,23.71134021,15.46391753,14.43298969
6554,31,34.02061856,23.71134021,15.46391753,14.43298969
6555,31,34.02061856,23.71134021,14.43298969,13.40206186
6556,31,34.02061856,23.71134021,14.43298969,13.40206186
6557,31,34.02061856,23.71134021,14.43298969,13.40206186
6558,32,35.05154639,24.74226804,14.43298969,13.40206186
6559,32,36.08247423,24.74226804,15.46391753,14.43298969
6560,32,37.11340206,24.74226804,15.46391753,14.43298969
6561,32,37.11340206,24.74226804,15.46391753,14.43298969
6562,33,38.1443299,25.77319588,16.49484536,15.46391753
6563,32,38.1443299,24.74226804,16.49484536,15.46391753
6564,33,38.1443299,24.74226804,16.49484536,15.46391753
6565,33,39.17525773,25.77319588,16.49484536,15.46391753
6566,33,39.17525773,26.80412371,16.49484536,15.46391753
6567,33,39.17525773,26.80412371,16.49484536,15.46391753
6568,32,39.17525773,25.77319588,16.49484536,15.46391753
6569,33,39.17525773,25.77319588,17.5257732,16.49484536
6570,33.33333333,38.1443299,25.77319588,17.5257732,16.49484536
6571,32.65306122,38.1443299,25.77319588,17.5257732,16.49484536
6572,31.63265306,37.11340206,26.80412371,17.5257732,16.49484536
6573,31.63265306,36.08247423,25.77319588,17.5257732,16.49484536
6574,30.6122449,36.08247423,25.77319588,17.5257732,16.49484536
6575,29.59183673,36.08247423,25.77319588,17.5257732,16.49484536
6576,29.59183673,37.11340206,25.77319588,17.5257732,16.49484536
6577,30.6122449,37.11340206,26.80412371,18.55670103,17.5257732
6578,30.6122449,37.11340206,27.83505155,19.58762887,18.55670103
6579,31.63265306,38.1443299,27.83505155,19.58762887,18.55670103
6580,31.63265306,38.1443299,27.83505155,19.58762887,18.55670103
6581,31.63265306,39.17525773,27.83505155,19.58762887,18.55670103
6582,31.63265306,39.17525773,26.80412371,19.58762887,18.55670103
6583,31.63265306,39.17525773,26.80412371,19.58762887,18.55670103
6584,30.6122449,39.17525773,27.83505155,19.58762887,18.55670103
6585,31.63265306,39.17525773,28.86597938,20.6185567,19.58762887
6586,30.6122449,39.17525773,27.83505155,19.58762887,18.55670103
6587,31.63265306,39.17525773,27.83505155,19.58762887,18.55670103
6588,32.65306122,39.17525773,26.80412371,18.55670103,18.55670103
6589,32.65306122,39.17525773,26.80412371,18.55670103,18.55670103
6590,33.67346939,39.17525773,26.80412371,18.55670103,18.55670103
6591,33.67346939,39.17525773,26.80412371,18.55670103,18.55670103
6592,33.67346939,39.17525773,26.80412371,17.5257732,17.5257732
6593,32.65306122,40.20618557,26.80412371,17.5257732,17.5257732
6594,32.65306122,40.20618557,26.80412371,16.49484536,16.49484536
6595,31.63265306,41.2371134,26.80412371,16.49484536,16.49484536
6596,31.63265306,41.2371134,26.80412371,15.46391753,15.46391753
6597,31.63265306,41.2371134,26.80412371,15.46391753,15.46391753
6598,31.63265306,40.20618557,26.80412371,15.46391753,15.46391753
6599,32.65306122,40.20618557,26.80412371,14.43298969,14.43298969
6600,32.65306122,39.17525773,25.77319588,13.40206186,13.40206186
6601,31.63265306,38.1443299,24.74226804,12.37113402,12.37113402
6602,31.63265306,37.11340206,23.71134021,12.37113402,12.37113402
6603,30.6122449,36.08247423,23.71134021,11.34020619,11.34020619
6604,30.6122449,36.08247423,23.71134021,11.34020619,11.34020619
6605,30.6122449,36.08247423,23.71134021,11.34020619,11.34020619
6606,31.63265306,36.08247423,23.71134021,11.34020619,11.34020619
6607,30.6122449,36.08247423,23.71134021,11.34020619,11.34020619
6608,29.59183673,36.08247423,23.71134021,11.34020619,11.34020619
6609,29.59183673,37.11340206,23.71134021,11.34020619,11.34020619
6610,29.59183673,36.08247423,23.71134021,11.34020619,11.34020619
6611,28.57142857,36.08247423,24.74226804,11.34020619,11.34020619
6612,28.57142857,37.11340206,25.77319588,11.34020619,11.34020619
6613,28.57142857,38.1443299,25.77319588,12.37113402,12.37113402
6614,27.55102041,37.11340206,25.77319588,12.37113402,12.37113402
6615,27.55102041,36.08247423,26.80412371,12.37113402,12.37113402
6616,26.53061224,37.11340206,27.83505155,12.37113402,12.37113402
6617,25.51020408,36.08247423,27.83505155,12.37113402,12.37113402
6618,26.53061224,37.11340206,28.86597938,13.40206186,13.40206186
6619,26.53061224,38.1443299,29.89690722,13.40206186,13.40206186
6620,26.53061224,38.1443299,29.89690722,13.40206186,13.40206186
6621,26.53061224,38.1443299,29.89690722,13.40206186,13.40206186
6622,25.51020408,37.11340206,28.86597938,13.40206186,13.40206186
6623,25.51020408,36.08247423,28.86597938,13.40206186,13.40206186
6624,25.51020408,36.08247423,28.86597938,13.40206186,13.40206186
6625,25.51020408,36.08247423,29.89690722,14.43298969,14.43298969
6626,25.51020408,36.08247423,28.86597938,14.43298969,14.43298969
6627,25.51020408,37.11340206,28.86597938,14.43298969,14.43298969
6628,26.53061224,36.08247423,27.83505155,14.43298969,14.43298969
6629,26.53061224,35.05154639,26.80412371,14.43298969,14.43298969
6630,26.53061224,35.05154639,25.77319588,14.43298969,14.43298969
6631,26.53061224,34.02061856,26.80412371,14.43298969,14.43298969
6632,26.53061224,33.67346939,26.53061224,14.28571429,14.28571429
6633,26.53061224,33.33333333,27.27272727,14.14141414,14.14141414
6634,26.53061224,33.33333333,27.27272727,14.14141414,14.14141414
6635,26.53061224,33.33333333,27.55102041,14.28571429,14.28571429
6636,26.53061224,32.32323232,26.80412371,14.43298969,14.43298969
6637,25.51020408,32.32323232,26.80412371,14.43298969,14.43298969
6638,26.53061224,33.33333333,27.83505155,13.40206186,13.40206186
6639,26.53061224,34.34343434,28.86597938,13.40206186,13.40206186
6640,27.55102041,33.33333333,28.86597938,14.43298969,14.43298969
6641,27.55102041,34.34343434,29.89690722,14.43298969,14.43298969
6642,27.55102041,34.34343434,29.89690722,15.46391753,15.46391753
6643,27.55102041,34.34343434,29.89690722,16.49484536,15.46391753
6644,27.55102041,33.33333333,28.86597938,15.46391753,14.43298969
6645,27.55102041,32.32323232,27.83505155,14.43298969,13.40206186
6646,26.53061224,32.32323232,26.80412371,13.40206186,12.37113402
6647,25.51020408,32.32323232,26.80412371,13.40206186,12.37113402
6648,26.53061224,32.32323232,26.80412371,13.40206186,12.37113402
6649,26.53061224,32.32323232,26.80412371,13.40206186,12.37113402
6650,26.53061224,31.31313131,26.80412371,13.40206186,12.37113402
6651,27.55102041,30.3030303,26.80412371,13.40206186,12.37113402
6652,27.55102041,30.3030303,27.83505155,13.40206186,12.37113402
6653,27.55102041,30.3030303,27.83505155,13.40206186,12.37113402
6654,28.57142857,30.3030303,28.86597938,13.40206186,12.37113402
6655,28.57142857,29.29292929,28.86597938,13.40206186,12.37113402
6656,29.59183673,29.29292929,28.86597938,13.40206186,12.37113402
6657,29.59183673,29.29292929,28.86597938,13.40206186,12.37113402
6658,28.57142857,28.28282828,27.83505155,13.40206186,12.37113402
6659,28.57142857,27.27272727,27.83505155,12.37113402,11.34020619
6660,28.57142857,26.26262626,27.83505155,12.37113402,11.34020619
6661,27.55102041,26.26262626,27.83505155,12.37113402,11.34020619
6662,26.53061224,25.25252525,27.83505155,11.34020619,10.30927835
6663,26.53061224,25.25252525,27.83505155,11.34020619,10.30927835
6664,25.51020408,25.25252525,27.83505155,11.34020619,10.30927835
6665,26.53061224,24.24242424,26.80412371,11.34020619,10.30927835
6666,27.55102041,24.24242424,25.77319588,11.34020619,10.30927835
6667,27.55102041,24.24242424,24.74226804,11.34020619,10.30927835
6668,27.55102041,23.23232323,25.77319588,11.34020619,10.30927835
6669,26.53061224,23.23232323,25.77319588,10.30927835,9.278350515
6670,26.26262626,23.23232323,25.77319588,10.30927835,9.278350515
6671,27,24.24242424,26.80412371,11.34020619,10.30927835
6672,27,25.25252525,25.77319588,11.34020619,10.30927835
6673,27,25.25252525,26.80412371,11.34020619,10.30927835
6674,27,25.25252525,27.83505155,11.34020619,10.30927835
6675,28,26.26262626,27.83505155,11.34020619,10.30927835
6676,28,25.25252525,27.83505155,11.34020619,10.30927835
6677,27,24.24242424,26.80412371,10.30927835,9.278350515
6678,28,23.23232323,26.80412371,9.278350515,8.24742268
6679,28,22.22222222,26.80412371,9.278350515,8.24742268
6680,29,22.22222222,26.80412371,10.30927835,9.278350515
6681,30,21.21212121,26.80412371,10.30927835,9.278350515
6682,30,21.21212121,26.80412371,10.30927835,9.278350515
6683,29,21.21212121,26.80412371,10.30927835,9.278350515
6684,29,21.21212121,25.77319588,10.30927835,9.278350515
6685,28,21.21212121,24.74226804,10.30927835,9.278350515
6686,28,20.2020202,25.77319588,10.30927835,9.278350515
6687,27,20.2020202,24.74226804,9.278350515,8.24742268
6688,26,20.2020202,24.74226804,9.278350515,8.24742268
6689,26,21.21212121,24.74226804,9.278350515,8.24742268
6690,25,21.21212121,24.74226804,9.278350515,8.24742268
6691,25,22.22222222,24.74226804,9.278350515,8.24742268
6692,24,21.21212121,23.71134021,9.278350515,8.24742268
6693,24,20.2020202,23.71134021,9.278350515,8.24742268
6694,24,20.2020202,24.74226804,9.278350515,8.24742268
6695,25,19.19191919,25.77319588,10.30927835,9.278350515
6696,25,20.2020202,26.80412371,10.30927835,9.278350515
6697,25,20.2020202,27.83505155,10.30927835,9.278350515
6698,25,21.21212121,27.83505155,10.30927835,9.278350515
6699,25,22.22222222,27.83505155,10.30927835,9.278350515
6700,25,23.23232323,27.83505155,10.30927835,9.278350515
6701,25,24.24242424,27.83505155,11.34020619,10.30927835
6702,25,24.24242424,28.86597938,11.34020619,10.30927835
6703,25,25.25252525,28.86597938,11.34020619,10.30927835
6704,26,26.26262626,28.86597938,11.34020619,10.30927835
6705,26,27.27272727,28.86597938,11.34020619,10.30927835
6706,25,27.27272727,29.89690722,12.37113402,11.34020619
6707,26,28.28282828,30.92783505,12.37113402,11.34020619
6708,26,28.28282828,30.92783505,12.37113402,11.34020619
6709,27,27.27272727,30.92783505,12.37113402,11.34020619
6710,28,27.27272727,30.92783505,12.37113402,11.34020619
6711,28,27.27272727,30.92783505,12.37113402,11.34020619
6712,28,26.26262626,29.89690722,12.37113402,11.34020619
6713,29,25.25252525,29.89690722,11.34020619,10.30927835
6714,30,25.25252525,29.89690722,12.37113402,11.34020619
6715,30,25.25252525,28.86597938,13.40206186,12.37113402
6716,30,24.24242424,27.83505155,13.40206186,12.37113402
6717,30,24.24242424,27.83505155,13.40206186,12.37113402
6718,29,23.23232323,26.80412371,12.37113402,11.34020619
6719,29,22.44897959,25.77319588,12.5,11.45833333
6720,29,22.68041237,25.77319588,12.63157895,11.57894737
6721,29,21.875,24.74226804,12.63157895,11.57894737
6722,29,22.10526316,24.74226804,12.63157895,11.57894737
6723,29,22.34042553,24.74226804,12.63157895,11.57894737
6724,29,22.58064516,24.74226804,12.63157895,11.57894737
6725,29,22.82608696,23.71134021,11.57894737,10.52631579
6726,29,23.07692308,23.71134021,11.57894737,10.52631579
6727,29,22.22222222,23.71134021,11.57894737,10.52631579
6728,29,22.22222222,23.71134021,12.63157895,11.57894737
6729,30,22.22222222,23.71134021,12.63157895,11.57894737
6730,30,21.11111111,23.71134021,12.63157895,11.57894737
6731,29,21.11111111,23.71134021,13.68421053,12.63157895
6732,29,21.11111111,24.74226804,13.68421053,12.63157895
6733,29,21.11111111,23.71134021,13.68421053,12.63157895
6734,29,20.87912088,24.48979592,13.54166667,12.5
6735,29,21.97802198,25.25252525,14.43298969,13.40206186
6736,29,21.97802198,25,15.30612245,14.28571429
6737,30,23.07692308,25,15.30612245,14.28571429
6738,29,21.97802198,24,15.30612245,14.28571429
6739,29,21.97802198,23,15.30612245,14.28571429
6740,29,21.97802198,23,14.28571429,13.26530612
6741,28,20.87912088,22,14.28571429,13.26530612
6742,28,20.87912088,23,14.28571429,13.26530612
6743,29,20.87912088,24,14.28571429,14.28571429
6744,29,20.87912088,24,14.28571429,14.28571429
6745,29,20.87912088,24,14.28571429,14.28571429
6746,29,20.87912088,24,14.28571429,14.28571429
6747,29,20.87912088,23,14.28571429,14.28571429
6748,29,21.97802198,24,14.28571429,14.28571429
6749,29,23.07692308,25,14.28571429,14.28571429
6750,29,23.07692308,25,14.28571429,14.28571429
6751,28,23.07692308,25,14.28571429,14.28571429
6752,28,23.33333333,24.24242424,14.28571429,14.28571429
6753,28,23.59550562,24.48979592,14.28571429,14.28571429
6754,27,23.86363636,23.71134021,14.28571429,14.28571429
6755,27,24.13793103,23.95833333,14.28571429,14.28571429
6756,26,24.41860465,24.21052632,14.28571429,14.28571429
6757,26,24.70588235,24.46808511,14.28571429,14.28571429
6758,26,25,24.7311828,14.28571429,14.28571429
6759,25,25.30120482,25,14.28571429,14.28571429
6760,25,25.6097561,25.27472527,14.28571429,14.28571429
6761,25,25.92592593,25.55555556,14.28571429,14.28571429
6762,25,25.92592593,24.44444444,14.28571429,14.28571429
6763,25,25.92592593,24.44444444,14.28571429,14.28571429
6764,25,25.92592593,24.44444444,14.28571429,14.28571429
6765,24,25.92592593,24.44444444,14.28571429,14.28571429
6766,23,25.92592593,25.55555556,14.28571429,14.28571429
6767,24,25.92592593,25.55555556,14.28571429,14.28571429
6768,25,27.16049383,25.55555556,15.30612245,15.30612245
6769,25,27.16049383,25.55555556,15.30612245,15.30612245
6770,25,27.16049383,25.55555556,15.30612245,15.30612245
6771,24,25.92592593,24.44444444,14.28571429,14.28571429
6772,24,25.92592593,25.55555556,15.30612245,15.30612245
6773,24,27.16049383,24.44444444,16.32653061,16.32653061
6774,24,28.39506173,24.44444444,16.32653061,16.32653061
6775,24,28.39506173,24.44444444,16.32653061,16.32653061
6776,24,28.39506173,25.55555556,17.34693878,17.34693878
6777,25,29.62962963,25.55555556,17.34693878,18.36734694
6778,24,29.62962963,24.44444444,17.34693878,18.36734694
6779,23,29.62962963,25.55555556,17.34693878,18.36734694
6780,22,30.86419753,26.66666667,17.34693878,17.34693878
6781,22,30.86419753,26.66666667,18.36734694,18.36734694
6782,22,30.86419753,27.77777778,18.36734694,18.36734694
6783,22,30.86419753,28.88888889,19.3877551,19.3877551
6784,22,30.86419753,28.88888889,19.3877551,19.3877551
6785,22,30.86419753,28.88888889,18.36734694,18.36734694
6786,22,32.09876543,28.88888889,18.36734694,18.36734694
6787,22,32.09876543,28.88888889,19.3877551,18.36734694
6788,22,32.09876543,28.88888889,19.3877551,18.36734694
6789,22,30.86419753,28.88888889,20.40816327,18.36734694
6790,22,32.09876543,28.88888889,20.40816327,18.36734694
6791,22,30.86419753,28.88888889,20.40816327,18.36734694
6792,22,30.86419753,30,20.40816327,18.36734694
6793,22,30.86419753,30,21.42857143,19.3877551
6794,22,30.86419753,28.88888889,21.42857143,19.3877551
6795,21,30.86419753,27.77777778,20.40816327,18.36734694
6796,21,30.86419753,26.66666667,20.40816327,18.36734694
6797,21,30.86419753,25.55555556,20.40816327,18.36734694
6798,22,30.86419753,25.55555556,21.42857143,19.3877551
6799,22,29.62962963,25.55555556,21.42857143,19.3877551
6800,21,29.62962963,26.66666667,21.42857143,19.3877551
6801,21,28.39506173,26.66666667,20.40816327,18.36734694
6802,22,29.62962963,25.55555556,20.40816327,18.36734694
6803,22,28.39506173,25.55555556,20.40816327,18.36734694
6804,21,27.16049383,25.55555556,20.40816327,18.36734694
6805,21,25.92592593,26.66666667,20.40816327,18.36734694
6806,21,25.92592593,25.55555556,20.40816327,18.36734694
6807,21,25.92592593,25.55555556,20.40816327,18.36734694
6808,21,25.92592593,26.66666667,21.42857143,19.3877551
6809,21,25.92592593,27.77777778,21.42857143,19.3877551
6810,20,27.16049383,28.88888889,21.42857143,19.3877551
6811,20,25.92592593,27.77777778,21.42857143,19.3877551
6812,20,25.92592593,27.77777778,21.42857143,19.3877551
6813,19,27.16049383,27.77777778,21.42857143,19.3877551
6814,18,28.39506173,28.88888889,20.40816327,18.36734694
6815,18,29.62962963,30,20.40816327,18.36734694
6816,18,29.62962963,30,20.40816327,18.36734694
6817,18.18181818,30,30,20.40816327,18.36734694
6818,18.36734694,30.37974684,30,20.40816327,18.36734694
6819,18.36734694,30,30,20.2020202,18.18181818
6820,19.3877551,30.86419753,30,20,18
6821,19.3877551,31.70731707,30,21,19
6822,20.40816327,32.53012048,30,21,19
6823,21.42857143,33.33333333,30,22,20
6824,21.42857143,34.11764706,30,23,21
6825,21.42857143,34.88372093,30,23,21
6826,22.44897959,34.48275862,31.11111111,24,22
6827,22.44897959,34.09090909,31.11111111,25,23
6828,21.42857143,34.09090909,31.11111111,24,22
6829,20.40816327,35.22727273,32.22222222,24,22
6830,20.40816327,35.22727273,32.22222222,25,23
6831,21.42857143,36.36363636,32.22222222,25,23
6832,21.42857143,36.36363636,31.11111111,25,23
6833,21.42857143,37.5,31.11111111,25,23
6834,21.42857143,37.5,30,25,23
6835,21.42857143,36.36363636,28.88888889,24,22
6836,21.42857143,37.5,28.88888889,24,22
6837,20.40816327,36.36363636,28.88888889,24,22
6838,20.40816327,36.36363636,28.88888889,24,22
6839,20.40816327,35.22727273,28.88888889,24,22
6840,19.3877551,35.22727273,28.88888889,24,22
6841,19.3877551,36.36363636,30,24,22
6842,19.3877551,36.36363636,30,23,21
6843,18.36734694,36.36363636,30,22,20
6844,18.36734694,37.5,30,22,20
6845,17.34693878,37.5,30,22,20
6846,18.36734694,37.5,30,22,20
6847,18.36734694,38.63636364,31.11111111,22,20
6848,17.34693878,38.63636364,30,22,20
6849,17.34693878,37.5,28.88888889,22,20
6850,17.34693878,38.63636364,28.88888889,22,20
6851,17.5257732,39.08045977,28.88888889,22.22222222,20.2020202
6852,17.70833333,39.08045977,28.57142857,22.44897959,20.40816327
6853,17.89473684,39.08045977,28.26086957,22.68041237,20.6185567
6854,17.89473684,38.63636364,27.95698925,22.68041237,20.6185567
6855,18.94736842,38.20224719,27.65957447,23.71134021,21.64948454
6856,18.94736842,37.77777778,27.36842105,23.71134021,21.64948454
6857,18.94736842,37.36263736,27.08333333,23.71134021,21.64948454
6858,18.94736842,36.95652174,26.80412371,23.71134021,21.64948454
6859,18.94736842,36.55913978,26.53061224,23.71134021,21.64948454
6860,18.94736842,37.23404255,27.27272727,24.74226804,22.68041237
6861,20,37.89473684,28,24.74226804,22.68041237
6862,21.05263158,37.89473684,28,24.74226804,22.68041237
6863,22.10526316,37.89473684,28,24.74226804,22.68041237
6864,22.10526316,38.94736842,29,24.74226804,22.68041237
6865,22.10526316,38.94736842,29,24.74226804,22.68041237
6866,22.10526316,40,28,24.74226804,22.68041237
6867,22.10526316,38.94736842,28,25.77319588,23.71134021
6868,22.10526316,37.89473684,27,24.74226804,22.68041237
6869,23.15789474,38.94736842,27,24.74226804,22.68041237
6870,23.15789474,40,27,24.74226804,22.68041237
6871,24.21052632,41.05263158,28,24.74226804,22.68041237
6872,24.21052632,41.05263158,28,23.71134021,21.64948454
6873,24.21052632,40,28,22.68041237,20.6185567
6874,24.21052632,38.94736842,27,22.68041237,20.6185567
6875,23.15789474,37.89473684,27,22.68041237,20.6185567
6876,23.15789474,37.89473684,27,21.64948454,19.58762887
6877,23.15789474,36.84210526,27,22.68041237,19.58762887
6878,23.15789474,37.89473684,28,22.68041237,19.58762887
6879,23.15789474,37.89473684,28,22.68041237,20.6185567
6880,23.15789474,36.84210526,27,21.64948454,20.6185567
6881,22.10526316,37.89473684,27,20.6185567,19.58762887
6882,23.15789474,37.89473684,26,21.64948454,20.6185567
6883,24.21052632,37.89473684,25,20.6185567,19.58762887
6884,24.21052632,38.94736842,26,20.6185567,19.58762887
6885,24.21052632,38.94736842,26,20.6185567,19.58762887
6886,24.21052632,37.89473684,25,20.6185567,19.58762887
6887,25.26315789,37.89473684,26,20.6185567,20.6185567
6888,25.26315789,37.89473684,26,21.64948454,21.64948454
6889,25.26315789,37.89473684,26,20.6185567,21.64948454
6890,25.26315789,36.84210526,26,21.64948454,22.68041237
6891,25.26315789,37.89473684,26,21.64948454,22.68041237
6892,25.26315789,38.94736842,25,21.64948454,22.68041237
6893,26.31578947,38.94736842,26,20.6185567,21.64948454
6894,26.31578947,38.94736842,26,20.6185567,21.64948454
6895,26.31578947,38.94736842,27,21.64948454,22.68041237
6896,26.31578947,37.89473684,27,21.64948454,22.68041237
6897,27.36842105,38.94736842,28,22.68041237,23.71134021
6898,26.31578947,37.89473684,28,21.64948454,22.68041237
6899,25.26315789,38.94736842,28,22.68041237,23.71134021
6900,26.31578947,37.89473684,27,23.71134021,24.74226804
6901,27.36842105,37.89473684,27,23.71134021,24.74226804
6902,26.31578947,36.84210526,27,23.71134021,24.74226804
6903,26.31578947,36.84210526,28,24.74226804,25.77319588
6904,26.31578947,36.84210526,28,24.74226804,25.77319588
6905,26.31578947,36.84210526,27,24.74226804,25.77319588
6906,26.59574468,36.84210526,27.27272727,23.95833333,25
6907,25.80645161,35.78947368,26.53061224,24.21052632,25.26315789
6908,26.08695652,35.78947368,25.77319588,23.40425532,24.46808511
6909,25.27472527,35.78947368,25,23.65591398,24.7311828
6910,25.27472527,34.73684211,24.21052632,23.91304348,25
6911,25.27472527,35.78947368,24.21052632,23.91304348,25
6912,26.37362637,36.84210526,24.21052632,23.91304348,25
6913,26.37362637,35.78947368,24.21052632,23.91304348,25
6914,26.37362637,34.73684211,23.15789474,23.91304348,25
6915,27.47252747,33.68421053,23.15789474,22.82608696,23.91304348
6916,27.47252747,33.68421053,24.21052632,22.82608696,23.91304348
6917,27.17391304,34.375,24.21052632,22.82608696,23.91304348
